GISJOIN,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,geometry,flpn_area,perc_flpn_area,cbd_dist,cbd_dist_norm,creek_name,dist_to_water,water_dist_norm,income_cat,house_age,total_livable_area,stories_n,number_of_bathrooms,market_value,sale_price,counts
G42010100109001,42,101,010900,1,421010109001,Block Group 1,G5030,S,117774.0,0.0,+39.9660014,-075.1922776,1709.48502965,117772.359251,"POLYGON ((2685360.1794655514 241177.7238133219, 2685672.0610867427 241078.8886737657, 2685797.194278696 241047.5302633044, 2686026.6059529656 240959.42857337536, 2686128.0671413234 240912.80773222155, 2686253.634289787 240847.20719395945, 2686318.8786971658 240802.0876980263, 2686388.37873085 240735.95463152236, 2686557.7812193637 240551.36393173895, 2686309.4719235944 240507.7155788243, 2685907.131505819 240437.7372906363, 2685889.014311 240433.9320805178, 2685823.4340960593 240422.9201378586, 2685762.9077570504 240411.6900761841, 2685501.44770351 240366.93968260285, 2685478.3900931356 240494.91737475127, 2685465.4534746427 240573.62502318894, 2685265.1235741046 240538.66603536956, 2685061.4099384616 240504.33986423162, 2684655.9948511524 240433.92857537654, 2684620.435930891 240635.52545712682, 2684586.817063287 240837.90693220132, 2684550.873205675 241043.13683957618, 2684516.488898493 241242.94521697538, 2684459.5396273537 241573.29735051174, 2684911.195881362 241372.81158319392, 2684946.1636508442 241356.33167960512, 2685000.7380074277 241330.94366657242, 2685137.296408499 241272.94434390115, 2685360.1794655514 241177.7238133219))",0.0,0.0,4282.16068399891,0.9419845853509424,Schuylkill River,894.7604536740583,0.926721197273033,1,0.14980791278637084,0.015000530339597917,0.22667139144814555,0.08943089430894309,108471.0843373494,97064.6204819277,166
G42010100109001,42,101,010900,1,421010109001,Block Group 1,G5030,S,117774.0,0.0,+39.9660014,-075.1922776,1709.48502965,117772.359251,"POLYGON ((2685360.1794655514 241177.7238133219, 2685672.0610867427 241078.8886737657, 2685797.194278696 241047.5302633044, 2686026.6059529656 240959.42857337536, 2686128.0671413234 240912.80773222155, 2686253.634289787 240847.20719395945, 2686318.8786971658 240802.0876980263, 2686388.37873085 240735.95463152236, 2686557.7812193637 240551.36393173895, 2686309.4719235944 240507.7155788243, 2685907.131505819 240437.7372906363, 2685889.014311 240433.9320805178, 2685823.4340960593 240422.9201378586, 2685762.9077570504 240411.6900761841, 2685501.44770351 240366.93968260285, 2685478.3900931356 240494.91737475127, 2685465.4534746427 240573.62502318894, 2685265.1235741046 240538.66603536956, 2685061.4099384616 240504.33986423162, 2684655.9948511524 240433.92857537654, 2684620.435930891 240635.52545712682, 2684586.817063287 240837.90693220132, 2684550.873205675 241043.13683957618, 2684516.488898493 241242.94521697538, 2684459.5396273537 241573.29735051174, 2684911.195881362 241372.81158319392, 2684946.1636508442 241356.33167960512, 2685000.7380074277 241330.94366657242, 2685137.296408499 241272.94434390115, 2685360.1794655514 241177.7238133219))",0.0,0.0,4282.16068399891,0.9419845853509424,Schuylkill River,894.7604536740583,0.926721197273033,2,0.14469730252174678,0.020710323144730047,0.37647058823529417,0.08771929824561403,206534.73684210525,122114.12631578947,95
G42010100109001,42,101,010900,1,421010109001,Block Group 1,G5030,S,117774.0,0.0,+39.9660014,-075.1922776,1709.48502965,117772.359251,"POLYGON ((2685360.1794655514 241177.7238133219, 2685672.0610867427 241078.8886737657, 2685797.194278696 241047.5302633044, 2686026.6059529656 240959.42857337536, 2686128.0671413234 240912.80773222155, 2686253.634289787 240847.20719395945, 2686318.8786971658 240802.0876980263, 2686388.37873085 240735.95463152236, 2686557.7812193637 240551.36393173895, 2686309.4719235944 240507.7155788243, 2685907.131505819 240437.7372906363, 2685889.014311 240433.9320805178, 2685823.4340960593 240422.9201378586, 2685762.9077570504 240411.6900761841, 2685501.44770351 240366.93968260285, 2685478.3900931356 240494.91737475127, 2685465.4534746427 240573.62502318894, 2685265.1235741046 240538.66603536956, 2685061.4099384616 240504.33986423162, 2684655.9948511524 240433.92857537654, 2684620.435930891 240635.52545712682, 2684586.817063287 240837.90693220132, 2684550.873205675 241043.13683957618, 2684516.488898493 241242.94521697538, 2684459.5396273537 241573.29735051174, 2684911.195881362 241372.81158319392, 2684946.1636508442 241356.33167960512, 2685000.7380074277 241330.94366657242, 2685137.296408499 241272.94434390115, 2685360.1794655514 241177.7238133219))",0.0,0.0,4282.16068399891,0.9419845853509424,Schuylkill River,894.7604536740583,0.926721197273033,3,0.14884066035985902,0.04512609310780573,0.7037037037037037,0.196969696969697,428315.55555555556,184558.06666666668,45
G42010100109002,42,101,010900,2,421010109002,Block Group 2,G5030,S,43724.0,0.0,+39.9642929,-075.1896435,925.412435859,43723.9702812,"POLYGON ((2686676.892153091 240138.2705089434, 2686384.620261936 240092.25262986284, 2686240.6649222835 240066.57512090934, 2686118.135651132 240046.6216106177, 2685979.265323129 240019.6348733394, 2685576.614751511 239950.3822752777, 2685540.0216728128 240148.66785069476, 2685501.44770351 240366.93968260285, 2685762.9077570504 240411.6900761841, 2685823.4340960593 240422.9201378586, 2685889.014311 240433.9320805178, 2685907.131505819 240437.7372906363, 2686309.4719235944 240507.7155788243, 2686557.7812193637 240551.36393173895, 2686606.4796540723 240477.33883912172, 2686616.1700208276 240462.31352253395, 2686641.87675188 240339.8807385783, 2686676.892153091 240138.2705089434))",0.0,0.0,3880.1451775253963,0.9474311573094779,Schuylkill River,894.7604536740583,0.926721197273033,1,0.1497388119984921,0.014745147923777378,0.16223908918406074,0.01881720430107527,119959.67741935483,75712.66129032258,62
G42010100109002,42,101,010900,2,421010109002,Block Group 2,G5030,S,43724.0,0.0,+39.9642929,-075.1896435,925.412435859,43723.9702812,"POLYGON ((2686676.892153091 240138.2705089434, 2686384.620261936 240092.25262986284, 2686240.6649222835 240066.57512090934, 2686118.135651132 240046.6216106177, 2685979.265323129 240019.6348733394, 2685576.614751511 239950.3822752777, 2685540.0216728128 240148.66785069476, 2685501.44770351 240366.93968260285, 2685762.9077570504 240411.6900761841, 2685823.4340960593 240422.9201378586, 2685889.014311 240433.9320805178, 2685907.131505819 240437.7372906363, 2686309.4719235944 240507.7155788243, 2686557.7812193637 240551.36393173895, 2686606.4796540723 240477.33883912172, 2686616.1700208276 240462.31352253395, 2686641.87675188 240339.8807385783, 2686676.892153091 240138.2705089434))",0.0,0.0,3880.1451775253963,0.9474311573094779,Schuylkill River,894.7604536740583,0.926721197273033,2,0.15142759299687514,0.018323230189878383,0.23403720462543992,0.025641025641025644,216867.94871794872,152912.02564102566,78
G42010100109002,42,101,010900,2,421010109002,Block Group 2,G5030,S,43724.0,0.0,+39.9642929,-075.1896435,925.412435859,43723.9702812,"POLYGON ((2686676.892153091 240138.2705089434, 2686384.620261936 240092.25262986284, 2686240.6649222835 240066.57512090934, 2686118.135651132 240046.6216106177, 2685979.265323129 240019.6348733394, 2685576.614751511 239950.3822752777, 2685540.0216728128 240148.66785069476, 2685501.44770351 240366.93968260285, 2685762.9077570504 240411.6900761841, 2685823.4340960593 240422.9201378586, 2685889.014311 240433.9320805178, 2685907.131505819 240437.7372906363, 2686309.4719235944 240507.7155788243, 2686557.7812193637 240551.36393173895, 2686606.4796540723 240477.33883912172, 2686616.1700208276 240462.31352253395, 2686641.87675188 240339.8807385783, 2686676.892153091 240138.2705089434))",0.0,0.0,3880.1451775253963,0.9474311573094779,Schuylkill River,894.7604536740583,0.926721197273033,3,0.1475524683997138,0.027621850671023206,0.635329131652661,0.09375,439187.5,166324.9375,112
G42010100109003,42,101,010900,3,421010109003,Block Group 3,G5030,S,86670.0,0.0,+39.9637916,-075.1921387,1693.13263036,86669.4773901,"POLYGON ((2685501.44770351 240366.93968260285, 2685540.0216728128 240148.66785069476, 2685576.614751511 239950.3822752777, 2685979.265323129 240019.6348733394, 2686118.135651132 240046.6216106177, 2686240.6649222835 240066.57512090934, 2686384.620261936 240092.25262986284, 2686676.892153091 240138.2705089434, 2686720.959267582 239934.00791711328, 2686550.812977466 239902.46633969957, 2686422.129425243 239881.9682552495, 2686017.030038157 239810.08636014393, 2685612.1660455354 239739.67583654454, 2685587.8101760554 239738.240954034, 2685297.588222208 239689.01538015442, 2685205.5347102196 239672.13601547846, 2684829.0993593032 239607.66357232106, 2684800.677168356 239601.37443354598, 2684764.3657416524 239809.50909862836, 2684730.5177941886 240010.0613810958, 2684691.295722394 240231.59596899425, 2684655.9948511524 240433.92857537654, 2685061.4099384616 240504.33986423162, 2685265.1235741046 240538.66603536956, 2685465.4534746427 240573.62502318894, 2685478.3900931356 240494.91737475127, 2685501.44770351 240366.93968260285))",0.0,0.0,3693.0745591405744,0.9499656207019436,Schuylkill River,1050.1276385929768,0.9139969857288502,1,0.1446208797608417,0.02064579924121826,0.29457364341085274,0.0625,99244.18604651163,88515.3488372093,43
G42010100109003,42,101,010900,3,421010109003,Block Group 3,G5030,S,86670.0,0.0,+39.9637916,-075.1921387,1693.13263036,86669.4773901,"POLYGON ((2685501.44770351 240366.93968260285, 2685540.0216728128 240148.66785069476, 2685576.614751511 239950.3822752777, 2685979.265323129 240019.6348733394, 2686118.135651132 240046.6216106177, 2686240.6649222835 240066.57512090934, 2686384.620261936 240092.25262986284, 2686676.892153091 240138.2705089434, 2686720.959267582 239934.00791711328, 2686550.812977466 239902.46633969957, 2686422.129425243 239881.9682552495, 2686017.030038157 239810.08636014393, 2685612.1660455354 239739.67583654454, 2685587.8101760554 239738.240954034, 2685297.588222208 239689.01538015442, 2685205.5347102196 239672.13601547846, 2684829.0993593032 239607.66357232106, 2684800.677168356 239601.37443354598, 2684764.3657416524 239809.50909862836, 2684730.5177941886 240010.0613810958, 2684691.295722394 240231.59596899425, 2684655.9948511524 240433.92857537654, 2685061.4099384616 240504.33986423162, 2685265.1235741046 240538.66603536956, 2685465.4534746427 240573.62502318894, 2685478.3900931356 240494.91737475127, 2685501.44770351 240366.93968260285))",0.0,0.0,3693.0745591405744,0.9499656207019436,Schuylkill River,1050.1276385929768,0.9139969857288502,2,0.14761550375123197,0.01665061485251324,0.29624379872430895,0.04065040650406504,221509.63855421686,268164.6265060241,83
G42010100109003,42,101,010900,3,421010109003,Block Group 3,G5030,S,86670.0,0.0,+39.9637916,-075.1921387,1693.13263036,86669.4773901,"POLYGON ((2685501.44770351 240366.93968260285, 2685540.0216728128 240148.66785069476, 2685576.614751511 239950.3822752777, 2685979.265323129 240019.6348733394, 2686118.135651132 240046.6216106177, 2686240.6649222835 240066.57512090934, 2686384.620261936 240092.25262986284, 2686676.892153091 240138.2705089434, 2686720.959267582 239934.00791711328, 2686550.812977466 239902.46633969957, 2686422.129425243 239881.9682552495, 2686017.030038157 239810.08636014393, 2685612.1660455354 239739.67583654454, 2685587.8101760554 239738.240954034, 2685297.588222208 239689.01538015442, 2685205.5347102196 239672.13601547846, 2684829.0993593032 239607.66357232106, 2684800.677168356 239601.37443354598, 2684764.3657416524 239809.50909862836, 2684730.5177941886 240010.0613810958, 2684691.295722394 240231.59596899425, 2684655.9948511524 240433.92857537654, 2685061.4099384616 240504.33986423162, 2685265.1235741046 240538.66603536956, 2685465.4534746427 240573.62502318894, 2685478.3900931356 240494.91737475127, 2685501.44770351 240366.93968260285))",0.0,0.0,3693.0745591405744,0.9499656207019436,Schuylkill River,1050.1276385929768,0.9139969857288502,3,0.12376862200359379,0.029941250437807154,0.4863044454422991,0.06746031746031746,448021.3740458015,135262.5572519084,131
G42010100110001,42,101,011000,1,421010110001,Block Group 1,G5030,S,142243.0,0.0,+39.9724202,-075.2051689,3182.23026963,142243.786625,"POLYGON ((2682072.418630171 242555.3646521699, 2681981.53025448 242585.9073934018, 2681944.4858702687 242587.02574573553, 2681850.1690441743 242600.3410947422, 2681757.5302584795 242623.5451551408, 2681665.389085252 242648.950428969, 2681573.7660771487 242675.82891121338, 2681482.3817685866 242704.17198701148, 2681434.8421763983 242719.20142907914, 2681299.820517446 242763.41639055617, 2681117.197061965 242824.8470310579, 2680934.6061005704 242885.1863097824, 2680843.4822030817 242914.2682705199, 2680751.269897027 242942.22621112593, 2680680.009506414 242963.13378983532, 2680659.3587307427 242969.4635886161, 2680567.7381606093 242996.34561459956, 2680291.228950163 243075.8529583058, 2679921.7539802156 243180.38708142427, 2679737.167985775 243232.2958557447, 2679689.9528836585 243245.88046511007, 2679683.114586879 243288.68696612067, 2679669.8957195524 243329.12336218427, 2680333.0682054483 243444.04079403664, 2680593.319601725 243490.88876127696, 2680641.792293993 243219.32350282103, 2680762.596901229 243240.29413895082, 2680829.870128978 243260.45238835012, 2680942.829882409 243281.1978919575, 2681326.1687145713 243347.6333637193, 2681919.331092063 243449.64337211006, 2681960.2368580964 243197.90614785725, 2681990.113412047 243036.9589994367, 2682006.144282942 242947.77082021482, 2682021.947529227 242856.75377394643, 2682740.643989855 242981.3543824677, 2682749.438031121 242968.12408157665, 2682769.7459987937 242963.973136758, 2683204.6941865305 243039.58056855883, 2683257.703124021 243048.76526301593, 2683316.442309464 243131.36634636443, 2683319.8946295977 243138.02629320064, 2683342.270802015 243178.76024304418, 2683337.7019270263 243239.85336932025, 2683303.5816555526 243430.92426508013, 2683260.4106395748 243682.95910940797, 2683214.767664488 243942.93973483474, 2683357.624831315 243967.11098534334, 2683408.9510641415 243976.24710066366, 2683439.2941489946 243838.27451761637, 2683457.1579374075 243744.03773876827, 2683474.192368126 243649.4125140301, 2683488.9852656256 243554.72310745704, 2683497.3559321105 243459.11831447802, 2683501.2441086834 243363.38470196925, 2683500.222036848 243350.23520569035, 2683496.72768075 243267.40774880303, 2683493.3749417444 243218.4769859277, 2683430.784346223 243143.05227335516, 2683363.220424753 243074.7732654534, 2683290.7458280153 243011.45410743327, 2683214.4818718783 242953.12795453682, 2683133.8254543934 242901.23515628668, 2683049.649263507 242854.70741503016, 2682964.267887959 242811.0605330785, 2682877.121021811 242770.27886255633, 2682789.0600854857 242732.02191180913, 2682700.3439306826 242697.0259824516, 2682609.883429986 242664.16682045165, 2682517.8853339925 242636.00137174263, 2682424.254750838 242615.80627710227, 2682329.345880573 242601.04177578617, 2682312.8479110827 242599.47239324942, 2682233.98894284 242592.09550143953, 2682137.934784359 242587.86676438348, 2682067.624224376 242585.47443471052, 2682072.418630171 242555.3646521699))",0.0,0.0,8272.933243014808,0.8879169447678766,Schuylkill River,1325.5465443582727,0.8914408171141338,1,0.17246431126707779,0.016654813161426238,0.2402561024409764,0.08128415300546447,94104.48979591837,48195.4,245
G42010100110001,42,101,011000,1,421010110001,Block Group 1,G5030,S,142243.0,0.0,+39.9724202,-075.2051689,3182.23026963,142243.786625,"POLYGON ((2682072.418630171 242555.3646521699, 2681981.53025448 242585.9073934018, 2681944.4858702687 242587.02574573553, 2681850.1690441743 242600.3410947422, 2681757.5302584795 242623.5451551408, 2681665.389085252 242648.950428969, 2681573.7660771487 242675.82891121338, 2681482.3817685866 242704.17198701148, 2681434.8421763983 242719.20142907914, 2681299.820517446 242763.41639055617, 2681117.197061965 242824.8470310579, 2680934.6061005704 242885.1863097824, 2680843.4822030817 242914.2682705199, 2680751.269897027 242942.22621112593, 2680680.009506414 242963.13378983532, 2680659.3587307427 242969.4635886161, 2680567.7381606093 242996.34561459956, 2680291.228950163 243075.8529583058, 2679921.7539802156 243180.38708142427, 2679737.167985775 243232.2958557447, 2679689.9528836585 243245.88046511007, 2679683.114586879 243288.68696612067, 2679669.8957195524 243329.12336218427, 2680333.0682054483 243444.04079403664, 2680593.319601725 243490.88876127696, 2680641.792293993 243219.32350282103, 2680762.596901229 243240.29413895082, 2680829.870128978 243260.45238835012, 2680942.829882409 243281.1978919575, 2681326.1687145713 243347.6333637193, 2681919.331092063 243449.64337211006, 2681960.2368580964 243197.90614785725, 2681990.113412047 243036.9589994367, 2682006.144282942 242947.77082021482, 2682021.947529227 242856.75377394643, 2682740.643989855 242981.3543824677, 2682749.438031121 242968.12408157665, 2682769.7459987937 242963.973136758, 2683204.6941865305 243039.58056855883, 2683257.703124021 243048.76526301593, 2683316.442309464 243131.36634636443, 2683319.8946295977 243138.02629320064, 2683342.270802015 243178.76024304418, 2683337.7019270263 243239.85336932025, 2683303.5816555526 243430.92426508013, 2683260.4106395748 243682.95910940797, 2683214.767664488 243942.93973483474, 2683357.624831315 243967.11098534334, 2683408.9510641415 243976.24710066366, 2683439.2941489946 243838.27451761637, 2683457.1579374075 243744.03773876827, 2683474.192368126 243649.4125140301, 2683488.9852656256 243554.72310745704, 2683497.3559321105 243459.11831447802, 2683501.2441086834 243363.38470196925, 2683500.222036848 243350.23520569035, 2683496.72768075 243267.40774880303, 2683493.3749417444 243218.4769859277, 2683430.784346223 243143.05227335516, 2683363.220424753 243074.7732654534, 2683290.7458280153 243011.45410743327, 2683214.4818718783 242953.12795453682, 2683133.8254543934 242901.23515628668, 2683049.649263507 242854.70741503016, 2682964.267887959 242811.0605330785, 2682877.121021811 242770.27886255633, 2682789.0600854857 242732.02191180913, 2682700.3439306826 242697.0259824516, 2682609.883429986 242664.16682045165, 2682517.8853339925 242636.00137174263, 2682424.254750838 242615.80627710227, 2682329.345880573 242601.04177578617, 2682312.8479110827 242599.47239324942, 2682233.98894284 242592.09550143953, 2682137.934784359 242587.86676438348, 2682067.624224376 242585.47443471052, 2682072.418630171 242555.3646521699))",0.0,0.0,8272.933243014808,0.8879169447678766,Schuylkill River,1325.5465443582727,0.8914408171141338,2,0.16997078464106843,0.02940173994634693,0.5122549019607844,0.15555555555555556,202512.5,201892.3125,16
G42010100110001,42,101,011000,1,421010110001,Block Group 1,G5030,S,142243.0,0.0,+39.9724202,-075.2051689,3182.23026963,142243.786625,"POLYGON ((2682072.418630171 242555.3646521699, 2681981.53025448 242585.9073934018, 2681944.4858702687 242587.02574573553, 2681850.1690441743 242600.3410947422, 2681757.5302584795 242623.5451551408, 2681665.389085252 242648.950428969, 2681573.7660771487 242675.82891121338, 2681482.3817685866 242704.17198701148, 2681434.8421763983 242719.20142907914, 2681299.820517446 242763.41639055617, 2681117.197061965 242824.8470310579, 2680934.6061005704 242885.1863097824, 2680843.4822030817 242914.2682705199, 2680751.269897027 242942.22621112593, 2680680.009506414 242963.13378983532, 2680659.3587307427 242969.4635886161, 2680567.7381606093 242996.34561459956, 2680291.228950163 243075.8529583058, 2679921.7539802156 243180.38708142427, 2679737.167985775 243232.2958557447, 2679689.9528836585 243245.88046511007, 2679683.114586879 243288.68696612067, 2679669.8957195524 243329.12336218427, 2680333.0682054483 243444.04079403664, 2680593.319601725 243490.88876127696, 2680641.792293993 243219.32350282103, 2680762.596901229 243240.29413895082, 2680829.870128978 243260.45238835012, 2680942.829882409 243281.1978919575, 2681326.1687145713 243347.6333637193, 2681919.331092063 243449.64337211006, 2681960.2368580964 243197.90614785725, 2681990.113412047 243036.9589994367, 2682006.144282942 242947.77082021482, 2682021.947529227 242856.75377394643, 2682740.643989855 242981.3543824677, 2682749.438031121 242968.12408157665, 2682769.7459987937 242963.973136758, 2683204.6941865305 243039.58056855883, 2683257.703124021 243048.76526301593, 2683316.442309464 243131.36634636443, 2683319.8946295977 243138.02629320064, 2683342.270802015 243178.76024304418, 2683337.7019270263 243239.85336932025, 2683303.5816555526 243430.92426508013, 2683260.4106395748 243682.95910940797, 2683214.767664488 243942.93973483474, 2683357.624831315 243967.11098534334, 2683408.9510641415 243976.24710066366, 2683439.2941489946 243838.27451761637, 2683457.1579374075 243744.03773876827, 2683474.192368126 243649.4125140301, 2683488.9852656256 243554.72310745704, 2683497.3559321105 243459.11831447802, 2683501.2441086834 243363.38470196925, 2683500.222036848 243350.23520569035, 2683496.72768075 243267.40774880303, 2683493.3749417444 243218.4769859277, 2683430.784346223 243143.05227335516, 2683363.220424753 243074.7732654534, 2683290.7458280153 243011.45410743327, 2683214.4818718783 242953.12795453682, 2683133.8254543934 242901.23515628668, 2683049.649263507 242854.70741503016, 2682964.267887959 242811.0605330785, 2682877.121021811 242770.27886255633, 2682789.0600854857 242732.02191180913, 2682700.3439306826 242697.0259824516, 2682609.883429986 242664.16682045165, 2682517.8853339925 242636.00137174263, 2682424.254750838 242615.80627710227, 2682329.345880573 242601.04177578617, 2682312.8479110827 242599.47239324942, 2682233.98894284 242592.09550143953, 2682137.934784359 242587.86676438348, 2682067.624224376 242585.47443471052, 2682072.418630171 242555.3646521699))",0.0,0.0,8272.933243014808,0.8879169447678766,Schuylkill River,1325.5465443582727,0.8914408171141338,3,,,,,,,0
G42010100110002,42,101,011000,2,421010110002,Block Group 2,G5030,S,108966.0,0.0,+39.9753585,-075.2113476,1576.23948641,108965.094035,"POLYGON ((2680448.022957828 244447.71745555717, 2680337.3510453547 244201.4558854609, 2680260.2131990474 244027.2240828536, 2680235.7410550495 244010.4848905551, 2680582.2264472544 243856.82483894177, 2680552.935173756 243783.45990137476, 2680540.7923439634 243757.23540100595, 2680535.367448122 243750.88379812543, 2680526.2272547106 243746.97663955562, 2680471.2786779064 243737.01317086874, 2680307.21039511 243709.3328843097, 2680285.5653421693 243711.26150520222, 2680333.0682054483 243444.04079403664, 2679669.8957195524 243329.12336218427, 2679603.30766567 243597.25396217956, 2679541.515185203 243864.42936965858, 2679416.0294578183 244377.22413264317, 2679380.39497389 244524.52426856325, 2679321.8179547824 244767.73993502927, 2679269.870227129 244975.43180555373, 2679889.0277818264 244698.76653956325, 2680153.7519865204 244579.92180522493, 2680448.022957828 244447.71745555717))",0.0,0.0,10798.667836077466,0.8536978786180376,"Schuylkill River, unnamed trib",1262.7525772324418,0.8965834971583433,1,0.2104487871943435,0.01745324989276054,0.22645136485966938,0.058862433862433866,92629.41176470589,32255.788235294116,255
G42010100110002,42,101,011000,2,421010110002,Block Group 2,G5030,S,108966.0,0.0,+39.9753585,-075.2113476,1576.23948641,108965.094035,"POLYGON ((2680448.022957828 244447.71745555717, 2680337.3510453547 244201.4558854609, 2680260.2131990474 244027.2240828536, 2680235.7410550495 244010.4848905551, 2680582.2264472544 243856.82483894177, 2680552.935173756 243783.45990137476, 2680540.7923439634 243757.23540100595, 2680535.367448122 243750.88379812543, 2680526.2272547106 243746.97663955562, 2680471.2786779064 243737.01317086874, 2680307.21039511 243709.3328843097, 2680285.5653421693 243711.26150520222, 2680333.0682054483 243444.04079403664, 2679669.8957195524 243329.12336218427, 2679603.30766567 243597.25396217956, 2679541.515185203 243864.42936965858, 2679416.0294578183 244377.22413264317, 2679380.39497389 244524.52426856325, 2679321.8179547824 244767.73993502927, 2679269.870227129 244975.43180555373, 2679889.0277818264 244698.76653956325, 2680153.7519865204 244579.92180522493, 2680448.022957828 244447.71745555717))",0.0,0.0,10798.667836077466,0.8536978786180376,"Schuylkill River, unnamed trib",1262.7525772324418,0.8965834971583433,2,0.15103876831756632,0.03480338753216876,0.6519607843137255,0.07276995305164319,209772.22222222222,104032.15277777778,72
G42010100110002,42,101,011000,2,421010110002,Block Group 2,G5030,S,108966.0,0.0,+39.9753585,-075.2113476,1576.23948641,108965.094035,"POLYGON ((2680448.022957828 244447.71745555717, 2680337.3510453547 244201.4558854609, 2680260.2131990474 244027.2240828536, 2680235.7410550495 244010.4848905551, 2680582.2264472544 243856.82483894177, 2680552.935173756 243783.45990137476, 2680540.7923439634 243757.23540100595, 2680535.367448122 243750.88379812543, 2680526.2272547106 243746.97663955562, 2680471.2786779064 243737.01317086874, 2680307.21039511 243709.3328843097, 2680285.5653421693 243711.26150520222, 2680333.0682054483 243444.04079403664, 2679669.8957195524 243329.12336218427, 2679603.30766567 243597.25396217956, 2679541.515185203 243864.42936965858, 2679416.0294578183 244377.22413264317, 2679380.39497389 244524.52426856325, 2679321.8179547824 244767.73993502927, 2679269.870227129 244975.43180555373, 2679889.0277818264 244698.76653956325, 2680153.7519865204 244579.92180522493, 2680448.022957828 244447.71745555717))",0.0,0.0,10798.667836077466,0.8536978786180376,"Schuylkill River, unnamed trib",1262.7525772324418,0.8965834971583433,3,0.16982850204886935,0.07519329874775157,0.7789661319073083,0.04545454545454545,307572.7272727273,214604.72727272726,11
G42010100110003,42,101,011000,3,421010110003,Block Group 3,G5030,S,111388.0,0.0,+39.9743352,-075.2073541,1678.26777069,111388.050767,"POLYGON ((2682038.8160895254 243739.89874771383, 2681873.0893614357 243711.43133515195, 2681919.331092063 243449.64337211006, 2681326.1687145713 243347.6333637193, 2680942.829882409 243281.1978919575, 2680829.870128978 243260.45238835012, 2680762.596901229 243240.29413895082, 2680641.792293993 243219.32350282103, 2680593.319601725 243490.88876127696, 2680333.0682054483 243444.04079403664, 2680285.5653421693 243711.26150520222, 2680307.21039511 243709.3328843097, 2680471.2786779064 243737.01317086874, 2680526.2272547106 243746.97663955562, 2680535.367448122 243750.88379812543, 2680540.7923439634 243757.23540100595, 2680552.935173756 243783.45990137476, 2680582.2264472544 243856.82483894177, 2680235.7410550495 244010.4848905551, 2680260.2131990474 244027.2240828536, 2680337.3510453547 244201.4558854609, 2680448.022957828 244447.71745555717, 2680653.3852650025 244355.5953023397, 2680854.214426735 244265.1668994374, 2681133.6943396707 244140.5621668256, 2681213.807090864 244104.23987369423, 2681856.492214512 243820.2828906476, 2682038.8160895254 243739.89874771383))",0.0,0.0,9571.884173854738,0.8703185447024491,"Schuylkill River, unnamed trib",1798.0809291304856,0.8527413486460678,1,0.17304961004659505,0.01941159452927431,0.1612525607257828,0.02465986394557823,92249.25373134328,80909.5472636816,201
G42010100110003,42,101,011000,3,421010110003,Block Group 3,G5030,S,111388.0,0.0,+39.9743352,-075.2073541,1678.26777069,111388.050767,"POLYGON ((2682038.8160895254 243739.89874771383, 2681873.0893614357 243711.43133515195, 2681919.331092063 243449.64337211006, 2681326.1687145713 243347.6333637193, 2680942.829882409 243281.1978919575, 2680829.870128978 243260.45238835012, 2680762.596901229 243240.29413895082, 2680641.792293993 243219.32350282103, 2680593.319601725 243490.88876127696, 2680333.0682054483 243444.04079403664, 2680285.5653421693 243711.26150520222, 2680307.21039511 243709.3328843097, 2680471.2786779064 243737.01317086874, 2680526.2272547106 243746.97663955562, 2680535.367448122 243750.88379812543, 2680540.7923439634 243757.23540100595, 2680552.935173756 243783.45990137476, 2680582.2264472544 243856.82483894177, 2680235.7410550495 244010.4848905551, 2680260.2131990474 244027.2240828536, 2680337.3510453547 244201.4558854609, 2680448.022957828 244447.71745555717, 2680653.3852650025 244355.5953023397, 2680854.214426735 244265.1668994374, 2681133.6943396707 244140.5621668256, 2681213.807090864 244104.23987369423, 2681856.492214512 243820.2828906476, 2682038.8160895254 243739.89874771383))",0.0,0.0,9571.884173854738,0.8703185447024491,"Schuylkill River, unnamed trib",1798.0809291304856,0.8527413486460678,2,0.17911967099637607,0.04522588752884091,0.6087996174079389,0.08771929824561403,206956.0975609756,163653.31707317074,41
