GISJOIN,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,geometry,flpn_area,perc_flpn_area,cbd_dist_x,creek_name,dist_to_water_x,income_cat,dist_to_water_y,cbd_dist_y,house_age,total_livable_area,stories_n,number_of_bathrooms,market_value,sale_price,water_dist_norm,cbd_dist_norm,counts
G42010100032005,42,101,003200,5,421010032005,Block Group 5,G5030,S,80854.0,0.0,+39.9315820,-075.1866707,1137.54161196,80855.0936203,"POLYGON ((2687681.794323091 227854.99502525124, 2687532.0239331676 227872.51086786494, 2687391.981304923 227893.22518362565, 2687178.360184963 227926.01730174146, 2687164.840865481 227927.81147229666, 2686887.13662207 227964.57688647573, 2686725.176152279 227986.48117789836, 2686786.822067139 228433.97430329034, 2686845.540766588 228875.91576901253, 2686988.0371039915 228857.45633480712, 2687106.029864752 228842.29464497126, 2687286.861492306 228817.66124942017, 2687300.100011446 228815.85870745627, 2687498.063645935 228790.6305643497, 2687641.560520975 228766.73706987695, 2687805.976098411 228747.09682883183, 2687783.561873169 228591.5606890437, 2687763.940026881 228455.78493541482, 2687745.666323923 228302.55526602638, 2687723.6584061803 228142.65724994763, 2687704.0883697136 228005.06135320006, 2687681.794323091 227854.99502525124))",0.0,0.0,6746.339096306813,Schuylkill River,3660.9380142461246,1,3660.9380142461246,6746.339096306814,0.18010409878324649,-0.37021272935113864,0.02740982849957178,0.1263699297093018,155188.88888888888,37605.31578947369,0.12353006808952997,0.7364610668803276,171
G42010100032005,42,101,003200,5,421010032005,Block Group 5,G5030,S,80854.0,0.0,+39.9315820,-075.1866707,1137.54161196,80855.0936203,"POLYGON ((2687681.794323091 227854.99502525124, 2687532.0239331676 227872.51086786494, 2687391.981304923 227893.22518362565, 2687178.360184963 227926.01730174146, 2687164.840865481 227927.81147229666, 2686887.13662207 227964.57688647573, 2686725.176152279 227986.48117789836, 2686786.822067139 228433.97430329034, 2686845.540766588 228875.91576901253, 2686988.0371039915 228857.45633480712, 2687106.029864752 228842.29464497126, 2687286.861492306 228817.66124942017, 2687300.100011446 228815.85870745627, 2687498.063645935 228790.6305643497, 2687641.560520975 228766.73706987695, 2687805.976098411 228747.09682883183, 2687783.561873169 228591.5606890437, 2687763.940026881 228455.78493541482, 2687745.666323923 228302.55526602638, 2687723.6584061803 228142.65724994763, 2687704.0883697136 228005.06135320006, 2687681.794323091 227854.99502525124))",0.0,0.0,6746.339096306813,Schuylkill River,3660.9380142461246,2,3660.9380142461246,6746.339096306813,0.13217087585293136,-0.2034676543141954,0.04980274947545813,0.5432144811535399,223969.64285714287,103419.85714285714,0.12353006808952997,0.7364610668803278,56
G42010100032005,42,101,003200,5,421010032005,Block Group 5,G5030,S,80854.0,0.0,+39.9315820,-075.1866707,1137.54161196,80855.0936203,"POLYGON ((2687681.794323091 227854.99502525124, 2687532.0239331676 227872.51086786494, 2687391.981304923 227893.22518362565, 2687178.360184963 227926.01730174146, 2687164.840865481 227927.81147229666, 2686887.13662207 227964.57688647573, 2686725.176152279 227986.48117789836, 2686786.822067139 228433.97430329034, 2686845.540766588 228875.91576901253, 2686988.0371039915 228857.45633480712, 2687106.029864752 228842.29464497126, 2687286.861492306 228817.66124942017, 2687300.100011446 228815.85870745627, 2687498.063645935 228790.6305643497, 2687641.560520975 228766.73706987695, 2687805.976098411 228747.09682883183, 2687783.561873169 228591.5606890437, 2687763.940026881 228455.78493541482, 2687745.666323923 228302.55526602638, 2687723.6584061803 228142.65724994763, 2687704.0883697136 228005.06135320006, 2687681.794323091 227854.99502525124))",0.0,0.0,6746.339096306813,Schuylkill River,3660.9380142461246,3,3660.9380142461246,6746.339096306812,0.17092262040819883,-0.2843098928269043,0.04980274947545813,0.7218962716866573,293996.0,227148.0,0.12353006808952997,0.7364610668803278,25
G42010100032006,42,101,003200,6,421010032006,Block Group 6,G5030,S,74939.0,0.0,+39.9331168,-075.1888987,1380.70908013,74939.7706795,"POLYGON ((2686845.540766588 228875.91576901253, 2686786.822067139 228433.97430329034, 2686725.176152279 227986.48117789836, 2686278.505314902 228044.9559637875, 2686300.4912860407 228205.944749899, 2686342.401964288 228492.51292733286, 2686402.3503391366 228940.68393935947, 2686466.183020979 229380.5861181942, 2686489.038231308 229540.50722194088, 2686507.761834939 229678.44222858213, 2686527.908260405 229835.00495200537, 2686970.210974354 229771.30684739383, 2686947.4174593105 229619.04040375943, 2686927.0670283763 229479.23545494102, 2686906.95428357 229321.58010868425, 2686845.540766588 228875.91576901253))",0.0,0.0,6334.591190748225,Schuylkill River,2659.340167637117,1,2659.340167637117,6334.591190748225,0.06199275259627722,-0.3429686964742014,0.04980274947545813,0.16929252033079484,140902.72108843538,66794.51700680272,0.48847557742504394,0.7827163437013755,294
G42010100032006,42,101,003200,6,421010032006,Block Group 6,G5030,S,74939.0,0.0,+39.9331168,-075.1888987,1380.70908013,74939.7706795,"POLYGON ((2686845.540766588 228875.91576901253, 2686786.822067139 228433.97430329034, 2686725.176152279 227986.48117789836, 2686278.505314902 228044.9559637875, 2686300.4912860407 228205.944749899, 2686342.401964288 228492.51292733286, 2686402.3503391366 228940.68393935947, 2686466.183020979 229380.5861181942, 2686489.038231308 229540.50722194088, 2686507.761834939 229678.44222858213, 2686527.908260405 229835.00495200537, 2686970.210974354 229771.30684739383, 2686947.4174593105 229619.04040375943, 2686927.0670283763 229479.23545494102, 2686906.95428357 229321.58010868425, 2686845.540766588 228875.91576901253))",0.0,0.0,6334.591190748225,Schuylkill River,2659.340167637117,2,2659.340167637117,6334.591190748224,0.07001421138862995,-0.3034183165065432,0.04980274947545813,0.45960669146558375,218331.0344827586,138413.27586206896,0.48847557742504394,0.7827163437013757,87
G42010100032006,42,101,003200,6,421010032006,Block Group 6,G5030,S,74939.0,0.0,+39.9331168,-075.1888987,1380.70908013,74939.7706795,"POLYGON ((2686845.540766588 228875.91576901253, 2686786.822067139 228433.97430329034, 2686725.176152279 227986.48117789836, 2686278.505314902 228044.9559637875, 2686300.4912860407 228205.944749899, 2686342.401964288 228492.51292733286, 2686402.3503391366 228940.68393935947, 2686466.183020979 229380.5861181942, 2686489.038231308 229540.50722194088, 2686507.761834939 229678.44222858213, 2686527.908260405 229835.00495200537, 2686970.210974354 229771.30684739383, 2686947.4174593105 229619.04040375943, 2686927.0670283763 229479.23545494102, 2686906.95428357 229321.58010868425, 2686845.540766588 228875.91576901253))",0.0,0.0,6334.591190748225,Schuylkill River,2659.340167637117,3,2659.340167637117,6334.591190748225,-0.2524108314758625,0.10991983401556504,0.3689018733818354,1.0508332042589872,378708.3333333333,299719.25,0.48847557742504394,0.7827163437013755,12
G42010100033001,42,101,003300,1,421010033001,Block Group 1,G5030,S,100648.0,0.0,+39.9333604,-075.1907383,1472.65139662,100649.990102,"POLYGON ((2686278.505314902 228044.9559637875, 2686057.725680433 228073.1767318707, 2685838.771436567 228106.19059898308, 2685686.9153916757 228128.03009861693, 2685746.9718672535 228572.92249312182, 2685810.2836166867 229021.55404595027, 2685870.5619653943 229468.27553686273, 2685929.1985721188 229913.49236476148, 2686079.256650208 229895.24685488778, 2686233.698864551 229870.93373249084, 2686375.649552614 229851.72606786236, 2686527.908260405 229835.00495200537, 2686507.761834939 229678.44222858213, 2686489.038231308 229540.50722194088, 2686466.183020979 229380.5861181942, 2686402.3503391366 228940.68393935947, 2686342.401964288 228492.51292733286, 2686300.4912860407 228205.944749899, 2686278.505314902 228044.9559637875))",0.0,0.0,6569.708399396358,Schuylkill River,2357.1406718547755,1,2357.1406718547755,6569.708399396358,0.1375779417342089,-0.3279595643775299,0.0101407114757954,0.10895106485523788,139103.38983050847,69172.64971751413,0.5985859867900456,0.7563035522224303,531
G42010100033001,42,101,003300,1,421010033001,Block Group 1,G5030,S,100648.0,0.0,+39.9333604,-075.1907383,1472.65139662,100649.990102,"POLYGON ((2686278.505314902 228044.9559637875, 2686057.725680433 228073.1767318707, 2685838.771436567 228106.19059898308, 2685686.9153916757 228128.03009861693, 2685746.9718672535 228572.92249312182, 2685810.2836166867 229021.55404595027, 2685870.5619653943 229468.27553686273, 2685929.1985721188 229913.49236476148, 2686079.256650208 229895.24685488778, 2686233.698864551 229870.93373249084, 2686375.649552614 229851.72606786236, 2686527.908260405 229835.00495200537, 2686507.761834939 229678.44222858213, 2686489.038231308 229540.50722194088, 2686466.183020979 229380.5861181942, 2686402.3503391366 228940.68393935947, 2686342.401964288 228492.51292733286, 2686300.4912860407 228205.944749899, 2686278.505314902 228044.9559637875))",0.0,0.0,6569.708399396358,Schuylkill River,2357.1406718547755,2,2357.1406718547755,6569.708399396358,0.10754855526551794,-0.20240010405455452,0.04980274947545813,0.3625813251393935,207124.51612903227,120075.08387096775,0.5985859867900456,0.7563035522224303,155
G42010100033001,42,101,003300,1,421010033001,Block Group 1,G5030,S,100648.0,0.0,+39.9333604,-075.1907383,1472.65139662,100649.990102,"POLYGON ((2686278.505314902 228044.9559637875, 2686057.725680433 228073.1767318707, 2685838.771436567 228106.19059898308, 2685686.9153916757 228128.03009861693, 2685746.9718672535 228572.92249312182, 2685810.2836166867 229021.55404595027, 2685870.5619653943 229468.27553686273, 2685929.1985721188 229913.49236476148, 2686079.256650208 229895.24685488778, 2686233.698864551 229870.93373249084, 2686375.649552614 229851.72606786236, 2686527.908260405 229835.00495200537, 2686507.761834939 229678.44222858213, 2686489.038231308 229540.50722194088, 2686466.183020979 229380.5861181942, 2686402.3503391366 228940.68393935947, 2686342.401964288 228492.51292733286, 2686300.4912860407 228205.944749899, 2686278.505314902 228044.9559637875))",0.0,0.0,6569.708399396358,Schuylkill River,2357.1406718547755,3,2357.1406718547755,6569.708399396358,0.13290481040890217,-0.032307334866669264,-0.06985942198943344,1.477232931667563,294331.25,199931.875,0.5985859867900456,0.7563035522224303,16
G42010100033002,42,101,003300,2,421010033002,Block Group 2,G5030,S,666498.0,76144.0,+39.9400973,-075.1971737,5112.39920721,742644.293493,"POLYGON ((2685103.7146486677 232156.36494699106, 2685135.9561812347 232137.618917944, 2685405.610209601 231979.9743498427, 2685446.0915858364 231967.2981375282, 2685480.15811713 231953.34318402328, 2685571.321131801 231914.80290989805, 2686101.1725051873 231519.80448649163, 2686379.2938527907 231312.48797393971, 2686526.949853357 231202.70243369238, 2686608.9661735096 231257.19602099352, 2686678.935482398 231320.81530405604, 2686737.97781806 231374.2784859879, 2686733.254191322 231334.05310992908, 2686716.650233554 231239.18311299084, 2686703.023485128 231128.72797757137, 2686686.926732771 231016.3792697679, 2686671.796558327 230880.3703964155, 2686667.532944171 230853.27866544249, 2686657.513952282 230773.17668766025, 2686646.076465395 230683.92233864768, 2686626.8574454724 230543.78625692852, 2686607.76613882 230418.59560933165, 2686588.784734247 230279.92398622035, 2686146.058476863 230339.24298253507, 2685986.6474638777 230360.86113567298, 2685859.3077956643 230379.4012040135, 2685701.975499341 230397.0726479407, 2685543.353490903 230420.53900855026, 2685413.004601745 230436.44295218258, 2685256.646845355 230459.24762035854, 2685276.5291207368 230596.12189041593, 2685295.330106169 230712.19203950648, 2685299.6751834787 230746.2103133442, 2685314.288248665 230871.270313585, 2685336.757188935 231025.34796665245, 2685121.242561307 231018.01410342, 2684877.0430398034 231013.13248310128, 2684726.2614960247 231017.8801823049, 2684592.6793462303 231029.32134715508, 2684438.749852112 231065.3212170768, 2684395.5348680606 230755.39520478618, 2684370.5135915475 230582.65861482066, 2684312.9623122304 230137.8426367583, 2684254.662368661 229689.72477587362, 2684191.5523766773 229242.92598168485, 2683711.746864639 229313.2431491277, 2683637.5507874256 229327.49898006007, 2683692.699319288 229768.59945902735, 2683742.922362508 230079.09077776838, 2683754.1998578035 230125.69971217046, 2683770.544086452 230171.72618701673, 2683774.236565149 230179.8506381676, 2683786.891661414 230207.9133233368, 2683795.0863641505 230225.27816960393, 2683801.413911135 230239.3095132758, 2683803.5299656224 230243.7440702148, 2683808.893965944 230252.2811331342, 2683897.4267175314 230392.23093245938, 2683935.015821254 230479.68832713188, 2684042.746605614 230634.77138294934, 2684016.4470890914 230642.02887408476, 2683967.8358533895 230654.47201841822, 2683857.2643748396 230675.32896092418, 2683836.6764083444 230679.1072575517, 2683814.3749001045 230683.92943364367, 2683682.1223789896 230717.28029506144, 2683641.534839797 230733.60031209455, 2683564.9639088525 230752.52541487894, 2683401.3993028686 230791.89741002186, 2683361.6938933902 230641.69733677374, 2683147.56034273 230392.0723678652, 2683112.2318785787 230391.4169472172, 2683005.8928030143 230421.14657500025, 2682863.5177030587 230455.30278656734, 2682536.884883519 230536.25829317482, 2682373.3523813114 230574.54443913398, 2682210.0790794813 230613.56856671782, 2681925.106044894 230680.0624403987, 2681931.121694918 230831.475820212, 2681954.735259071 231442.9465956448, 2681958.111744205 231500.98842448287, 2681959.338786715 231526.53436431455, 2681975.451742601 231687.7138119385, 2682131.4886327465 232142.65157443372, 2682260.3227331415 232246.9500403643, 2682570.6039245715 232498.6120856085, 2682584.8246238977 232501.5733035112, 2683324.429187873 232650.83806307646, 2684288.7569450117 232342.69843000037, 2684328.861805434 232333.28975725133, 2685103.7146486677 232156.36494699106))",2095364.0966491208,0.26212663834684646,5264.450232577379,Schuylkill River,0.0,1,0.0,5264.450232577379,0.14925153461007376,-0.3878976708088653,-0.055872934415615035,0.06450649327131655,145626.62337662338,37022.72727272727,1.4574415703736856,0.9029347239031675,308
G42010100033002,42,101,003300,2,421010033002,Block Group 2,G5030,S,666498.0,76144.0,+39.9400973,-075.1971737,5112.39920721,742644.293493,"POLYGON ((2685103.7146486677 232156.36494699106, 2685135.9561812347 232137.618917944, 2685405.610209601 231979.9743498427, 2685446.0915858364 231967.2981375282, 2685480.15811713 231953.34318402328, 2685571.321131801 231914.80290989805, 2686101.1725051873 231519.80448649163, 2686379.2938527907 231312.48797393971, 2686526.949853357 231202.70243369238, 2686608.9661735096 231257.19602099352, 2686678.935482398 231320.81530405604, 2686737.97781806 231374.2784859879, 2686733.254191322 231334.05310992908, 2686716.650233554 231239.18311299084, 2686703.023485128 231128.72797757137, 2686686.926732771 231016.3792697679, 2686671.796558327 230880.3703964155, 2686667.532944171 230853.27866544249, 2686657.513952282 230773.17668766025, 2686646.076465395 230683.92233864768, 2686626.8574454724 230543.78625692852, 2686607.76613882 230418.59560933165, 2686588.784734247 230279.92398622035, 2686146.058476863 230339.24298253507, 2685986.6474638777 230360.86113567298, 2685859.3077956643 230379.4012040135, 2685701.975499341 230397.0726479407, 2685543.353490903 230420.53900855026, 2685413.004601745 230436.44295218258, 2685256.646845355 230459.24762035854, 2685276.5291207368 230596.12189041593, 2685295.330106169 230712.19203950648, 2685299.6751834787 230746.2103133442, 2685314.288248665 230871.270313585, 2685336.757188935 231025.34796665245, 2685121.242561307 231018.01410342, 2684877.0430398034 231013.13248310128, 2684726.2614960247 231017.8801823049, 2684592.6793462303 231029.32134715508, 2684438.749852112 231065.3212170768, 2684395.5348680606 230755.39520478618, 2684370.5135915475 230582.65861482066, 2684312.9623122304 230137.8426367583, 2684254.662368661 229689.72477587362, 2684191.5523766773 229242.92598168485, 2683711.746864639 229313.2431491277, 2683637.5507874256 229327.49898006007, 2683692.699319288 229768.59945902735, 2683742.922362508 230079.09077776838, 2683754.1998578035 230125.69971217046, 2683770.544086452 230171.72618701673, 2683774.236565149 230179.8506381676, 2683786.891661414 230207.9133233368, 2683795.0863641505 230225.27816960393, 2683801.413911135 230239.3095132758, 2683803.5299656224 230243.7440702148, 2683808.893965944 230252.2811331342, 2683897.4267175314 230392.23093245938, 2683935.015821254 230479.68832713188, 2684042.746605614 230634.77138294934, 2684016.4470890914 230642.02887408476, 2683967.8358533895 230654.47201841822, 2683857.2643748396 230675.32896092418, 2683836.6764083444 230679.1072575517, 2683814.3749001045 230683.92943364367, 2683682.1223789896 230717.28029506144, 2683641.534839797 230733.60031209455, 2683564.9639088525 230752.52541487894, 2683401.3993028686 230791.89741002186, 2683361.6938933902 230641.69733677374, 2683147.56034273 230392.0723678652, 2683112.2318785787 230391.4169472172, 2683005.8928030143 230421.14657500025, 2682863.5177030587 230455.30278656734, 2682536.884883519 230536.25829317482, 2682373.3523813114 230574.54443913398, 2682210.0790794813 230613.56856671782, 2681925.106044894 230680.0624403987, 2681931.121694918 230831.475820212, 2681954.735259071 231442.9465956448, 2681958.111744205 231500.98842448287, 2681959.338786715 231526.53436431455, 2681975.451742601 231687.7138119385, 2682131.4886327465 232142.65157443372, 2682260.3227331415 232246.9500403643, 2682570.6039245715 232498.6120856085, 2682584.8246238977 232501.5733035112, 2683324.429187873 232650.83806307646, 2684288.7569450117 232342.69843000037, 2684328.861805434 232333.28975725133, 2685103.7146486677 232156.36494699106))",2095364.0966491208,0.26212663834684646,5264.450232577379,Schuylkill River,0.0,2,0.0,5264.450232577379,-0.056565258636762566,-0.25274774409957684,0.026735342928009293,0.14833071373163337,207343.3734939759,83638.60843373495,1.4574415703736856,0.9029347239031675,166
G42010100033002,42,101,003300,2,421010033002,Block Group 2,G5030,S,666498.0,76144.0,+39.9400973,-075.1971737,5112.39920721,742644.293493,"POLYGON ((2685103.7146486677 232156.36494699106, 2685135.9561812347 232137.618917944, 2685405.610209601 231979.9743498427, 2685446.0915858364 231967.2981375282, 2685480.15811713 231953.34318402328, 2685571.321131801 231914.80290989805, 2686101.1725051873 231519.80448649163, 2686379.2938527907 231312.48797393971, 2686526.949853357 231202.70243369238, 2686608.9661735096 231257.19602099352, 2686678.935482398 231320.81530405604, 2686737.97781806 231374.2784859879, 2686733.254191322 231334.05310992908, 2686716.650233554 231239.18311299084, 2686703.023485128 231128.72797757137, 2686686.926732771 231016.3792697679, 2686671.796558327 230880.3703964155, 2686667.532944171 230853.27866544249, 2686657.513952282 230773.17668766025, 2686646.076465395 230683.92233864768, 2686626.8574454724 230543.78625692852, 2686607.76613882 230418.59560933165, 2686588.784734247 230279.92398622035, 2686146.058476863 230339.24298253507, 2685986.6474638777 230360.86113567298, 2685859.3077956643 230379.4012040135, 2685701.975499341 230397.0726479407, 2685543.353490903 230420.53900855026, 2685413.004601745 230436.44295218258, 2685256.646845355 230459.24762035854, 2685276.5291207368 230596.12189041593, 2685295.330106169 230712.19203950648, 2685299.6751834787 230746.2103133442, 2685314.288248665 230871.270313585, 2685336.757188935 231025.34796665245, 2685121.242561307 231018.01410342, 2684877.0430398034 231013.13248310128, 2684726.2614960247 231017.8801823049, 2684592.6793462303 231029.32134715508, 2684438.749852112 231065.3212170768, 2684395.5348680606 230755.39520478618, 2684370.5135915475 230582.65861482066, 2684312.9623122304 230137.8426367583, 2684254.662368661 229689.72477587362, 2684191.5523766773 229242.92598168485, 2683711.746864639 229313.2431491277, 2683637.5507874256 229327.49898006007, 2683692.699319288 229768.59945902735, 2683742.922362508 230079.09077776838, 2683754.1998578035 230125.69971217046, 2683770.544086452 230171.72618701673, 2683774.236565149 230179.8506381676, 2683786.891661414 230207.9133233368, 2683795.0863641505 230225.27816960393, 2683801.413911135 230239.3095132758, 2683803.5299656224 230243.7440702148, 2683808.893965944 230252.2811331342, 2683897.4267175314 230392.23093245938, 2683935.015821254 230479.68832713188, 2684042.746605614 230634.77138294934, 2684016.4470890914 230642.02887408476, 2683967.8358533895 230654.47201841822, 2683857.2643748396 230675.32896092418, 2683836.6764083444 230679.1072575517, 2683814.3749001045 230683.92943364367, 2683682.1223789896 230717.28029506144, 2683641.534839797 230733.60031209455, 2683564.9639088525 230752.52541487894, 2683401.3993028686 230791.89741002186, 2683361.6938933902 230641.69733677374, 2683147.56034273 230392.0723678652, 2683112.2318785787 230391.4169472172, 2683005.8928030143 230421.14657500025, 2682863.5177030587 230455.30278656734, 2682536.884883519 230536.25829317482, 2682373.3523813114 230574.54443913398, 2682210.0790794813 230613.56856671782, 2681925.106044894 230680.0624403987, 2681931.121694918 230831.475820212, 2681954.735259071 231442.9465956448, 2681958.111744205 231500.98842448287, 2681959.338786715 231526.53436431455, 2681975.451742601 231687.7138119385, 2682131.4886327465 232142.65157443372, 2682260.3227331415 232246.9500403643, 2682570.6039245715 232498.6120856085, 2682584.8246238977 232501.5733035112, 2683324.429187873 232650.83806307646, 2684288.7569450117 232342.69843000037, 2684328.861805434 232333.28975725133, 2685103.7146486677 232156.36494699106))",2095364.0966491208,0.26212663834684646,5264.450232577379,Schuylkill River,0.0,3,0.0,5264.450232577379,-1.120045872321014,0.03923943616799536,0.5041133665625037,1.6439456070453518,352621.69491525425,206615.84745762713,1.4574415703736856,0.9029347239031675,59
G42010100033003,42,101,003300,3,421010033003,Block Group 3,G5030,S,56059.0,0.0,+39.9365761,-075.1913748,1086.55791845,56058.1923043,"POLYGON ((2686527.908260405 229835.00495200537, 2686375.649552614 229851.72606786236, 2686233.698864551 229870.93373249084, 2686079.256650208 229895.24685488778, 2685929.1985721188 229913.49236476148, 2685796.4773131777 229933.69891078142, 2685640.2638149206 229951.40333128665, 2685484.3578342726 229977.86419488981, 2685354.223702382 229995.96130218665, 2685196.9699318702 230020.56274681917, 2685256.646845355 230459.24762035854, 2685413.004601745 230436.44295218258, 2685543.353490903 230420.53900855026, 2685701.975499341 230397.0726479407, 2685859.3077956643 230379.4012040135, 2685986.6474638777 230360.86113567298, 2686146.058476863 230339.24298253507, 2686588.784734247 230279.92398622035, 2686567.538997918 230122.600403202, 2686547.5365745164 229990.09486669718, 2686527.908260405 229835.00495200537))",0.0,0.0,6201.677230450763,Schuylkill River,1685.3404724752322,1,1685.3404724752322,6201.677230450763,0.1328549313614088,-0.40023361986243267,0.031214450995474985,0.10957034583732848,145373.78640776698,42199.08252427184,0.843365332876214,0.7976477421224565,206
G42010100033003,42,101,003300,3,421010033003,Block Group 3,G5030,S,56059.0,0.0,+39.9365761,-075.1913748,1086.55791845,56058.1923043,"POLYGON ((2686527.908260405 229835.00495200537, 2686375.649552614 229851.72606786236, 2686233.698864551 229870.93373249084, 2686079.256650208 229895.24685488778, 2685929.1985721188 229913.49236476148, 2685796.4773131777 229933.69891078142, 2685640.2638149206 229951.40333128665, 2685484.3578342726 229977.86419488981, 2685354.223702382 229995.96130218665, 2685196.9699318702 230020.56274681917, 2685256.646845355 230459.24762035854, 2685413.004601745 230436.44295218258, 2685543.353490903 230420.53900855026, 2685701.975499341 230397.0726479407, 2685859.3077956643 230379.4012040135, 2685986.6474638777 230360.86113567298, 2686146.058476863 230339.24298253507, 2686588.784734247 230279.92398622035, 2686567.538997918 230122.600403202, 2686547.5365745164 229990.09486669718, 2686527.908260405 229835.00495200537))",0.0,0.0,6201.677230450763,Schuylkill River,1685.3404724752322,2,1685.3404724752322,6201.677230450763,-0.14887713011355594,-0.17857693206776304,0.04980274947545813,0.41400244254488056,204651.42857142858,90020.53333333334,0.843365332876214,0.7976477421224565,105
G42010100033003,42,101,003300,3,421010033003,Block Group 3,G5030,S,56059.0,0.0,+39.9365761,-075.1913748,1086.55791845,56058.1923043,"POLYGON ((2686527.908260405 229835.00495200537, 2686375.649552614 229851.72606786236, 2686233.698864551 229870.93373249084, 2686079.256650208 229895.24685488778, 2685929.1985721188 229913.49236476148, 2685796.4773131777 229933.69891078142, 2685640.2638149206 229951.40333128665, 2685484.3578342726 229977.86419488981, 2685354.223702382 229995.96130218665, 2685196.9699318702 230020.56274681917, 2685256.646845355 230459.24762035854, 2685413.004601745 230436.44295218258, 2685543.353490903 230420.53900855026, 2685701.975499341 230397.0726479407, 2685859.3077956643 230379.4012040135, 2685986.6474638777 230360.86113567298, 2686146.058476863 230339.24298253507, 2686588.784734247 230279.92398622035, 2686567.538997918 230122.600403202, 2686547.5365745164 229990.09486669718, 2686527.908260405 229835.00495200537))",0.0,0.0,6201.677230450763,Schuylkill River,1685.3404724752322,3,1685.3404724752322,6201.677230450763,0.08872195013944904,-0.2109271294517942,0.04980274947545813,1.1813637330575306,322393.3333333333,204963.46666666667,0.843365332876214,0.7976477421224565,15
G42010100033004,42,101,003300,4,421010033004,Block Group 4,G5030,S,79357.0,0.0,+39.9377697,-075.1951399,1141.94317713,79357.2134663,"POLYGON ((2685256.646845355 230459.24762035854, 2685196.9699318702 230020.56274681917, 2685047.2147902795 230038.09345597585, 2684902.4314171216 230058.31972454223, 2684755.9670263506 230078.4987927173, 2684607.3339067465 230096.06442956638, 2684464.857394361 230114.17379145042, 2684312.9623122304 230137.8426367583, 2684370.5135915475 230582.65861482066, 2684395.5348680606 230755.39520478618, 2684438.749852112 231065.3212170768, 2684592.6793462303 231029.32134715508, 2684726.2614960247 231017.8801823049, 2684877.0430398034 231013.13248310128, 2685121.242561307 231018.01410342, 2685336.757188935 231025.34796665245, 2685314.288248665 230871.270313585, 2685299.6751834787 230746.2103133442, 2685295.330106169 230712.19203950648, 2685276.5291207368 230596.12189041593, 2685256.646845355 230459.24762035854))",0.0,0.0,6263.2301774858,Schuylkill River,1113.7034763970257,1,1113.7034763970257,6263.2301774858,0.17579731131948545,-0.35279249696825593,0.01640865511316275,0.10429146548631452,130922.09302325582,49419.23837209302,1.0516488824016768,0.7907329562405602,172
G42010100033004,42,101,003300,4,421010033004,Block Group 4,G5030,S,79357.0,0.0,+39.9377697,-075.1951399,1141.94317713,79357.2134663,"POLYGON ((2685256.646845355 230459.24762035854, 2685196.9699318702 230020.56274681917, 2685047.2147902795 230038.09345597585, 2684902.4314171216 230058.31972454223, 2684755.9670263506 230078.4987927173, 2684607.3339067465 230096.06442956638, 2684464.857394361 230114.17379145042, 2684312.9623122304 230137.8426367583, 2684370.5135915475 230582.65861482066, 2684395.5348680606 230755.39520478618, 2684438.749852112 231065.3212170768, 2684592.6793462303 231029.32134715508, 2684726.2614960247 231017.8801823049, 2684877.0430398034 231013.13248310128, 2685121.242561307 231018.01410342, 2685336.757188935 231025.34796665245, 2685314.288248665 230871.270313585, 2685299.6751834787 230746.2103133442, 2685295.330106169 230712.19203950648, 2685276.5291207368 230596.12189041593, 2685256.646845355 230459.24762035854))",0.0,0.0,6263.2301774858,Schuylkill River,1113.7034763970257,2,1113.7034763970257,6263.2301774858,0.14225777128884004,-0.22306875825829647,0.39344795983617203,-0.06044021659347878,203141.02564102566,107349.48717948717,1.0516488824016768,0.7907329562405602,39
G42010100033004,42,101,003300,4,421010033004,Block Group 4,G5030,S,79357.0,0.0,+39.9377697,-075.1951399,1141.94317713,79357.2134663,"POLYGON ((2685256.646845355 230459.24762035854, 2685196.9699318702 230020.56274681917, 2685047.2147902795 230038.09345597585, 2684902.4314171216 230058.31972454223, 2684755.9670263506 230078.4987927173, 2684607.3339067465 230096.06442956638, 2684464.857394361 230114.17379145042, 2684312.9623122304 230137.8426367583, 2684370.5135915475 230582.65861482066, 2684395.5348680606 230755.39520478618, 2684438.749852112 231065.3212170768, 2684592.6793462303 231029.32134715508, 2684726.2614960247 231017.8801823049, 2684877.0430398034 231013.13248310128, 2685121.242561307 231018.01410342, 2685336.757188935 231025.34796665245, 2685314.288248665 230871.270313585, 2685299.6751834787 230746.2103133442, 2685295.330106169 230712.19203950648, 2685276.5291207368 230596.12189041593, 2685256.646845355 230459.24762035854))",0.0,0.0,6263.2301774858,Schuylkill River,1113.7034763970257,3,1113.7034763970257,6263.2301774858,-0.977538172775191,0.014247908507438808,1.6908839581368285,1.3554044381222556,343985.71428571426,276189.28571428574,1.0516488824016768,0.7907329562405602,7
