GISJOIN,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,geometry,flpn_area,perc_flpn_area,cbd_dist,cbd_dist_norm,creek_name,dist_to_water,water_dist_norm,income_cat,house_age,total_livable_area,stories_n,number_of_bathrooms,market_value,sale_price,counts
G42010100010012,42,101,001001,2,421010010012,Block Group 2,G5030,S,107016.0,0.0,+39.9437558,-075.1519192,1373.92568938,107016.567228,"POLYGON ((2697389.3727072948 233604.77791292776, 2697363.3993516206 233429.44611084365, 2697343.98371569 233279.08958057922, 2697337.658444939 233227.1533106228, 2697319.893274106 233087.41372807158, 2697299.594795565 232947.9647742284, 2697273.5740459287 232755.1386749271, 2697247.3504077033 232578.70625650315, 2697223.7977863005 232387.77526576116, 2697101.5244907043 232405.67785303958, 2696997.0587264784 232419.00295905393, 2696779.127040623 232446.48250944988, 2696333.6922269263 232502.62362235287, 2696352.075812235 232631.08255738404, 2696354.6447901637 232648.65115344358, 2696368.159661957 232742.34503313425, 2696385.066432685 232873.31140089268, 2696408.037575469 233036.52717313165, 2696419.652394161 233118.50325586757, 2696432.2703804807 233204.51763040532, 2696450.2331455545 233337.70194384948, 2696461.019264279 233428.76459011578, 2696483.3307735673 233585.76540115976, 2696503.179623031 233721.5563372786, 2696523.518953959 233716.6877622233, 2696944.442669563 233663.4737679868, 2696959.1629318264 233763.76349013922, 2696960.7599666943 233776.20126752113, 2697181.1816350208 233749.5255921577, 2697198.3205866553 233748.57270093777, 2697367.9305929774 233732.79396346494, 2697408.763537159 233736.91166839303, 2697404.975914166 233713.1113863631, 2697389.3727072948 233604.77791292776))",0.0,0.0,472.10311200943954,0.9936038696766604,Delaware River,3820.807515539095,0.6870847397879138,3,0.19357638504492458,0.03655996878408922,0.6205856347844178,0.23757309941520469,928346.4190981432,563812.2260638297,377
G42010100010021,42,101,001002,1,421010010021,Block Group 1,G5030,S,192629.0,0.0,+39.9428235,-075.1445380,2898.6912118,192630.086715,"POLYGON ((2699109.3550627576 232135.04389127588, 2698835.847920405 232172.89141969036, 2698689.069502595 232194.07206015525, 2698656.977981356 232197.86313962576, 2698622.859631038 232203.78109375696, 2698353.7300083796 232235.93203578886, 2698111.206449092 232269.5994936135, 2697972.3412129204 232288.83061764197, 2697667.6410429655 232328.68751312318, 2697544.01913322 232344.72611371448, 2697528.550069569 232346.0923003954, 2697321.8066396695 232374.62574063728, 2697223.7977863005 232387.77526576116, 2697247.3504077033 232578.70625650315, 2697273.5740459287 232755.1386749271, 2697299.594795565 232947.9647742284, 2697319.893274106 233087.41372807158, 2697543.4259765977 233060.10395365255, 2697763.5409414563 233025.04248866133, 2698024.274368962 232991.9087571527, 2698206.986759701 232969.596896621, 2698592.817546747 232917.92684094337, 2698655.058511326 232909.55875183872, 2698716.4588489467 232901.16553002447, 2698755.060430299 232895.38016614894, 2698779.612645979 233071.0360892715, 2698785.3830077234 233103.64149506038, 2698813.2790603545 233308.5511090226, 2698826.828051425 233410.26556688995, 2699048.4836875806 233379.99838402198, 2699086.9341585087 233379.3110077485, 2699138.9420430153 233727.06504625888, 2699132.099865629 233759.29815638028, 2699126.220711184 233834.92825910254, 2699119.4981846227 233882.10730534053, 2699050.9861129127 234017.4788782417, 2699027.5128771886 234061.97661446175, 2698995.135818375 234104.02500933962, 2698968.771484256 234122.92661279274, 2698928.2754765693 234135.94467931922, 2698947.6135096387 234260.06091267287, 2698947.7657243563 234273.91404308216, 2698948.920824473 234291.80585144312, 2698962.7379528484 234393.89243264686, 2698972.72580841 234464.15997730254, 2698985.485223894 234554.5535371701, 2698999.538958077 234658.10476554264, 2699024.140699327 234831.94028907816, 2699249.4811114375 234799.96212155157, 2699478.6705807266 234770.65055023236, 2699478.3675256795 234752.4195053814, 2699455.1609657756 234597.94009555262, 2699445.3903344222 234529.86558162275, 2699432.503004026 234434.3656769578, 2699399.869439686 234209.63537100574, 2699388.5778785273 234126.57418936625, 2699382.743134854 234086.67741143878, 2699330.9740196452 233702.486175656, 2699276.7161672264 233355.02963685058, 2699269.7587309554 233296.14932755844, 2699233.756067282 233042.8932564982, 2699206.2293764036 232835.07860233088, 2699158.44526765 232486.7200303614, 2699139.2785088425 232356.77820268788, 2699109.3550627576 232135.04389127588))",0.0,0.0,1419.4847260112458,0.9807685883261528,Delaware River,1844.1601797529504,0.8489675650570581,1,,,,,,,0
G42010100010021,42,101,001002,1,421010010021,Block Group 1,G5030,S,192629.0,0.0,+39.9428235,-075.1445380,2898.6912118,192630.086715,"POLYGON ((2699109.3550627576 232135.04389127588, 2698835.847920405 232172.89141969036, 2698689.069502595 232194.07206015525, 2698656.977981356 232197.86313962576, 2698622.859631038 232203.78109375696, 2698353.7300083796 232235.93203578886, 2698111.206449092 232269.5994936135, 2697972.3412129204 232288.83061764197, 2697667.6410429655 232328.68751312318, 2697544.01913322 232344.72611371448, 2697528.550069569 232346.0923003954, 2697321.8066396695 232374.62574063728, 2697223.7977863005 232387.77526576116, 2697247.3504077033 232578.70625650315, 2697273.5740459287 232755.1386749271, 2697299.594795565 232947.9647742284, 2697319.893274106 233087.41372807158, 2697543.4259765977 233060.10395365255, 2697763.5409414563 233025.04248866133, 2698024.274368962 232991.9087571527, 2698206.986759701 232969.596896621, 2698592.817546747 232917.92684094337, 2698655.058511326 232909.55875183872, 2698716.4588489467 232901.16553002447, 2698755.060430299 232895.38016614894, 2698779.612645979 233071.0360892715, 2698785.3830077234 233103.64149506038, 2698813.2790603545 233308.5511090226, 2698826.828051425 233410.26556688995, 2699048.4836875806 233379.99838402198, 2699086.9341585087 233379.3110077485, 2699138.9420430153 233727.06504625888, 2699132.099865629 233759.29815638028, 2699126.220711184 233834.92825910254, 2699119.4981846227 233882.10730534053, 2699050.9861129127 234017.4788782417, 2699027.5128771886 234061.97661446175, 2698995.135818375 234104.02500933962, 2698968.771484256 234122.92661279274, 2698928.2754765693 234135.94467931922, 2698947.6135096387 234260.06091267287, 2698947.7657243563 234273.91404308216, 2698948.920824473 234291.80585144312, 2698962.7379528484 234393.89243264686, 2698972.72580841 234464.15997730254, 2698985.485223894 234554.5535371701, 2698999.538958077 234658.10476554264, 2699024.140699327 234831.94028907816, 2699249.4811114375 234799.96212155157, 2699478.6705807266 234770.65055023236, 2699478.3675256795 234752.4195053814, 2699455.1609657756 234597.94009555262, 2699445.3903344222 234529.86558162275, 2699432.503004026 234434.3656769578, 2699399.869439686 234209.63537100574, 2699388.5778785273 234126.57418936625, 2699382.743134854 234086.67741143878, 2699330.9740196452 233702.486175656, 2699276.7161672264 233355.02963685058, 2699269.7587309554 233296.14932755844, 2699233.756067282 233042.8932564982, 2699206.2293764036 232835.07860233088, 2699158.44526765 232486.7200303614, 2699139.2785088425 232356.77820268788, 2699109.3550627576 232135.04389127588))",0.0,0.0,1419.4847260112458,0.9807685883261528,Delaware River,1844.1601797529504,0.8489675650570581,2,0.13700404100291763,0.007111966408881641,0.0069635330767821154,0.053738317757009345,223074.7663551402,290169.0654205608,107
G42010100010021,42,101,001002,1,421010010021,Block Group 1,G5030,S,192629.0,0.0,+39.9428235,-075.1445380,2898.6912118,192630.086715,"POLYGON ((2699109.3550627576 232135.04389127588, 2698835.847920405 232172.89141969036, 2698689.069502595 232194.07206015525, 2698656.977981356 232197.86313962576, 2698622.859631038 232203.78109375696, 2698353.7300083796 232235.93203578886, 2698111.206449092 232269.5994936135, 2697972.3412129204 232288.83061764197, 2697667.6410429655 232328.68751312318, 2697544.01913322 232344.72611371448, 2697528.550069569 232346.0923003954, 2697321.8066396695 232374.62574063728, 2697223.7977863005 232387.77526576116, 2697247.3504077033 232578.70625650315, 2697273.5740459287 232755.1386749271, 2697299.594795565 232947.9647742284, 2697319.893274106 233087.41372807158, 2697543.4259765977 233060.10395365255, 2697763.5409414563 233025.04248866133, 2698024.274368962 232991.9087571527, 2698206.986759701 232969.596896621, 2698592.817546747 232917.92684094337, 2698655.058511326 232909.55875183872, 2698716.4588489467 232901.16553002447, 2698755.060430299 232895.38016614894, 2698779.612645979 233071.0360892715, 2698785.3830077234 233103.64149506038, 2698813.2790603545 233308.5511090226, 2698826.828051425 233410.26556688995, 2699048.4836875806 233379.99838402198, 2699086.9341585087 233379.3110077485, 2699138.9420430153 233727.06504625888, 2699132.099865629 233759.29815638028, 2699126.220711184 233834.92825910254, 2699119.4981846227 233882.10730534053, 2699050.9861129127 234017.4788782417, 2699027.5128771886 234061.97661446175, 2698995.135818375 234104.02500933962, 2698968.771484256 234122.92661279274, 2698928.2754765693 234135.94467931922, 2698947.6135096387 234260.06091267287, 2698947.7657243563 234273.91404308216, 2698948.920824473 234291.80585144312, 2698962.7379528484 234393.89243264686, 2698972.72580841 234464.15997730254, 2698985.485223894 234554.5535371701, 2698999.538958077 234658.10476554264, 2699024.140699327 234831.94028907816, 2699249.4811114375 234799.96212155157, 2699478.6705807266 234770.65055023236, 2699478.3675256795 234752.4195053814, 2699455.1609657756 234597.94009555262, 2699445.3903344222 234529.86558162275, 2699432.503004026 234434.3656769578, 2699399.869439686 234209.63537100574, 2699388.5778785273 234126.57418936625, 2699382.743134854 234086.67741143878, 2699330.9740196452 233702.486175656, 2699276.7161672264 233355.02963685058, 2699269.7587309554 233296.14932755844, 2699233.756067282 233042.8932564982, 2699206.2293764036 232835.07860233088, 2699158.44526765 232486.7200303614, 2699139.2785088425 232356.77820268788, 2699109.3550627576 232135.04389127588))",0.0,0.0,1419.4847260112458,0.9807685883261528,Delaware River,1844.1601797529504,0.8489675650570581,3,0.12113606126111903,0.03366879929212247,0.3803212522839456,0.2844563552833078,855311.6828929068,629746.2447844228,719
G42010100010022,42,101,001002,2,421010010022,Block Group 2,G5030,S,70219.0,0.0,+39.9441146,-075.1476409,1196.25323881,70219.3047145,"POLYGON ((2697319.893274106 233087.41372807158, 2697337.658444939 233227.1533106228, 2697343.98371569 233279.08958057922, 2697363.3993516206 233429.44611084365, 2697389.3727072948 233604.77791292776, 2697598.919519326 233575.96384044323, 2697642.284249655 233570.31677819055, 2697836.050740111 233543.95509785804, 2698048.9409596208 233515.9719826456, 2698060.7763962275 233514.13413135114, 2698279.3364269733 233484.13333744401, 2698507.156493447 233454.04330267062, 2698609.107310713 233440.28635291936, 2698729.0917067276 233423.78182225802, 2698826.828051425 233410.26556688995, 2698813.2790603545 233308.5511090226, 2698785.3830077234 233103.64149506038, 2698779.612645979 233071.0360892715, 2698755.060430299 232895.38016614894, 2698716.4588489467 232901.16553002447, 2698655.058511326 232909.55875183872, 2698592.817546747 232917.92684094337, 2698206.986759701 232969.596896621, 2698024.274368962 232991.9087571527, 2697763.5409414563 233025.04248866133, 2697543.4259765977 233060.10395365255, 2697319.893274106 233087.41372807158))",0.0,0.0,982.5372803130753,0.9866884239214749,Delaware River,2391.4999347627136,0.8041417105310851,1,0.20701168614357263,0.008839155726701499,0.0,0.0,128275.0,515000.0,4
G42010100010022,42,101,001002,2,421010010022,Block Group 2,G5030,S,70219.0,0.0,+39.9441146,-075.1476409,1196.25323881,70219.3047145,"POLYGON ((2697319.893274106 233087.41372807158, 2697337.658444939 233227.1533106228, 2697343.98371569 233279.08958057922, 2697363.3993516206 233429.44611084365, 2697389.3727072948 233604.77791292776, 2697598.919519326 233575.96384044323, 2697642.284249655 233570.31677819055, 2697836.050740111 233543.95509785804, 2698048.9409596208 233515.9719826456, 2698060.7763962275 233514.13413135114, 2698279.3364269733 233484.13333744401, 2698507.156493447 233454.04330267062, 2698609.107310713 233440.28635291936, 2698729.0917067276 233423.78182225802, 2698826.828051425 233410.26556688995, 2698813.2790603545 233308.5511090226, 2698785.3830077234 233103.64149506038, 2698779.612645979 233071.0360892715, 2698755.060430299 232895.38016614894, 2698716.4588489467 232901.16553002447, 2698655.058511326 232909.55875183872, 2698592.817546747 232917.92684094337, 2698206.986759701 232969.596896621, 2698024.274368962 232991.9087571527, 2697763.5409414563 233025.04248866133, 2697543.4259765977 233060.10395365255, 2697319.893274106 233087.41372807158))",0.0,0.0,982.5372803130753,0.9866884239214749,Delaware River,2391.4999347627136,0.8041417105310851,2,0.24407345575959932,0.009682798782370848,0.0,0.01,221720.0,402462.28,25
G42010100010022,42,101,001002,2,421010010022,Block Group 2,G5030,S,70219.0,0.0,+39.9441146,-075.1476409,1196.25323881,70219.3047145,"POLYGON ((2697319.893274106 233087.41372807158, 2697337.658444939 233227.1533106228, 2697343.98371569 233279.08958057922, 2697363.3993516206 233429.44611084365, 2697389.3727072948 233604.77791292776, 2697598.919519326 233575.96384044323, 2697642.284249655 233570.31677819055, 2697836.050740111 233543.95509785804, 2698048.9409596208 233515.9719826456, 2698060.7763962275 233514.13413135114, 2698279.3364269733 233484.13333744401, 2698507.156493447 233454.04330267062, 2698609.107310713 233440.28635291936, 2698729.0917067276 233423.78182225802, 2698826.828051425 233410.26556688995, 2698813.2790603545 233308.5511090226, 2698785.3830077234 233103.64149506038, 2698779.612645979 233071.0360892715, 2698755.060430299 232895.38016614894, 2698716.4588489467 232901.16553002447, 2698655.058511326 232909.55875183872, 2698592.817546747 232917.92684094337, 2698206.986759701 232969.596896621, 2698024.274368962 232991.9087571527, 2697763.5409414563 233025.04248866133, 2697543.4259765977 233060.10395365255, 2697319.893274106 233087.41372807158))",0.0,0.0,982.5372803130753,0.9866884239214749,Delaware River,2391.4999347627136,0.8041417105310851,3,0.25038786670363444,0.036949912419629846,0.5713295919074343,0.20833333333333334,1032868.9045936395,675132.7491166078,283
G42010100010023,42,101,001002,3,421010010023,Block Group 3,G5030,S,208806.0,0.0,+39.9466591,-075.1468593,1870.84425684,208807.103745,"POLYGON ((2698826.828051425 233410.26556688995, 2698729.0917067276 233423.78182225802, 2698609.107310713 233440.28635291936, 2698507.156493447 233454.04330267062, 2698279.3364269733 233484.13333744401, 2698060.7763962275 233514.13413135114, 2698048.9409596208 233515.9719826456, 2697836.050740111 233543.95509785804, 2697642.284249655 233570.31677819055, 2697598.919519326 233575.96384044323, 2697389.3727072948 233604.77791292776, 2697404.975914166 233713.1113863631, 2697408.763537159 233736.91166839303, 2697446.0570301856 234004.05133154386, 2697475.4836449684 234214.47088629348, 2697510.8335602814 234471.34895201118, 2697586.172626751 235027.51716351113, 2698038.313059148 234970.8683623888, 2698247.321256015 234940.95048536456, 2698267.035117398 234938.25196814298, 2698478.2860015733 234908.402344916, 2698700.800794877 234877.06470288654, 2698856.294374157 234854.68419231108, 2699024.140699327 234831.94028907816, 2698999.538958077 234658.10476554264, 2698985.485223894 234554.5535371701, 2698972.72580841 234464.15997730254, 2698962.7379528484 234393.89243264686, 2698948.920824473 234291.80585144312, 2698947.7657243563 234273.91404308216, 2698947.6135096387 234260.06091267287, 2698928.2754765693 234135.94467931922, 2698968.771484256 234122.92661279274, 2698995.135818375 234104.02500933962, 2699027.5128771886 234061.97661446175, 2699050.9861129127 234017.4788782417, 2699119.4981846227 233882.10730534053, 2699126.220711184 233834.92825910254, 2699132.099865629 233759.29815638028, 2699138.9420430153 233727.06504625888, 2699086.9341585087 233379.3110077485, 2699048.4836875806 233379.99838402198, 2698826.828051425 233410.26556688995))",0.0,0.0,439.27140450962276,0.9940486790298815,Delaware River,2091.4749625507106,0.8287130588306334,1,0.1018363939899833,0.00448858945351644,0.0,0.0,163500.0,968014.8,5
G42010100010023,42,101,001002,3,421010010023,Block Group 3,G5030,S,208806.0,0.0,+39.9466591,-075.1468593,1870.84425684,208807.103745,"POLYGON ((2698826.828051425 233410.26556688995, 2698729.0917067276 233423.78182225802, 2698609.107310713 233440.28635291936, 2698507.156493447 233454.04330267062, 2698279.3364269733 233484.13333744401, 2698060.7763962275 233514.13413135114, 2698048.9409596208 233515.9719826456, 2697836.050740111 233543.95509785804, 2697642.284249655 233570.31677819055, 2697598.919519326 233575.96384044323, 2697389.3727072948 233604.77791292776, 2697404.975914166 233713.1113863631, 2697408.763537159 233736.91166839303, 2697446.0570301856 234004.05133154386, 2697475.4836449684 234214.47088629348, 2697510.8335602814 234471.34895201118, 2697586.172626751 235027.51716351113, 2698038.313059148 234970.8683623888, 2698247.321256015 234940.95048536456, 2698267.035117398 234938.25196814298, 2698478.2860015733 234908.402344916, 2698700.800794877 234877.06470288654, 2698856.294374157 234854.68419231108, 2699024.140699327 234831.94028907816, 2698999.538958077 234658.10476554264, 2698985.485223894 234554.5535371701, 2698972.72580841 234464.15997730254, 2698962.7379528484 234393.89243264686, 2698948.920824473 234291.80585144312, 2698947.7657243563 234273.91404308216, 2698947.6135096387 234260.06091267287, 2698928.2754765693 234135.94467931922, 2698968.771484256 234122.92661279274, 2698995.135818375 234104.02500933962, 2699027.5128771886 234061.97661446175, 2699050.9861129127 234017.4788782417, 2699119.4981846227 233882.10730534053, 2699126.220711184 233834.92825910254, 2699132.099865629 233759.29815638028, 2699138.9420430153 233727.06504625888, 2699086.9341585087 233379.3110077485, 2699048.4836875806 233379.99838402198, 2698826.828051425 233410.26556688995))",0.0,0.0,439.27140450962276,0.9940486790298815,Delaware River,2091.4749625507106,0.8287130588306334,2,0.10392094932996435,0.006989665550569067,0.004005903436643471,0.02702702702702703,230993.5483870968,466170.87096774194,186
G42010100010023,42,101,001002,3,421010010023,Block Group 3,G5030,S,208806.0,0.0,+39.9466591,-075.1468593,1870.84425684,208807.103745,"POLYGON ((2698826.828051425 233410.26556688995, 2698729.0917067276 233423.78182225802, 2698609.107310713 233440.28635291936, 2698507.156493447 233454.04330267062, 2698279.3364269733 233484.13333744401, 2698060.7763962275 233514.13413135114, 2698048.9409596208 233515.9719826456, 2697836.050740111 233543.95509785804, 2697642.284249655 233570.31677819055, 2697598.919519326 233575.96384044323, 2697389.3727072948 233604.77791292776, 2697404.975914166 233713.1113863631, 2697408.763537159 233736.91166839303, 2697446.0570301856 234004.05133154386, 2697475.4836449684 234214.47088629348, 2697510.8335602814 234471.34895201118, 2697586.172626751 235027.51716351113, 2698038.313059148 234970.8683623888, 2698247.321256015 234940.95048536456, 2698267.035117398 234938.25196814298, 2698478.2860015733 234908.402344916, 2698700.800794877 234877.06470288654, 2698856.294374157 234854.68419231108, 2699024.140699327 234831.94028907816, 2698999.538958077 234658.10476554264, 2698985.485223894 234554.5535371701, 2698972.72580841 234464.15997730254, 2698962.7379528484 234393.89243264686, 2698948.920824473 234291.80585144312, 2698947.7657243563 234273.91404308216, 2698947.6135096387 234260.06091267287, 2698928.2754765693 234135.94467931922, 2698968.771484256 234122.92661279274, 2698995.135818375 234104.02500933962, 2699027.5128771886 234061.97661446175, 2699050.9861129127 234017.4788782417, 2699119.4981846227 233882.10730534053, 2699126.220711184 233834.92825910254, 2699132.099865629 233759.29815638028, 2699138.9420430153 233727.06504625888, 2699086.9341585087 233379.3110077485, 2699048.4836875806 233379.99838402198, 2698826.828051425 233410.26556688995))",0.0,0.0,439.27140450962276,0.9940486790298815,Delaware River,2091.4749625507106,0.8287130588306334,3,0.13919904530364294,0.026777064921745527,0.23443674047565796,0.1685823754789272,749238.5931558935,486634.8269961977,526
G42010100011011,42,101,001101,1,421010011011,Block Group 1,G5030,S,36067.0,0.0,+39.9455460,-075.1642618,908.545296434,36067.81995,"POLYGON ((2693725.9583182144 233221.64829394151, 2693439.204205294 233262.4474677928, 2693335.2944596186 233276.16793416135, 2693313.057400116 233278.79693495887, 2693145.001213264 233299.02224148452, 2693124.1759068565 233301.32812619864, 2693105.3022891656 233304.05550238487, 2693113.7747270246 233369.17323537843, 2693148.4725908856 233630.7624836115, 2693177.4908989863 233865.94610677258, 2693182.4731749417 233906.54439883275, 2693197.49478259 234025.79094387262, 2693219.4189911247 234158.3598266006, 2693240.0485653235 234153.1323933593, 2693257.552514989 234149.27197917213, 2693438.3533265237 234124.68292377525, 2693556.627621714 234108.83256054885, 2693545.2734622234 234027.23013294314, 2693536.6881905077 233975.59292231282, 2693536.0365655506 233959.53860973503, 2693528.150319201 233903.18399546834, 2693519.6153336805 233840.25069254695, 2693498.3215533383 233686.1980738988, 2693485.6587629737 233591.80230361808, 2693772.2917977353 233555.00974869166, 2693755.1369893034 233432.05566073823, 2693732.915376163 233271.41573136637, 2693725.9583182144 233221.64829394151))",0.0,0.0,0.0,1.0,Schuylkill River,5006.474862528801,0.5899813382427277,1,0.17696160267111852,0.004273046404779762,0.0,0.0,156950.0,116625.0,4
G42010100011011,42,101,001101,1,421010011011,Block Group 1,G5030,S,36067.0,0.0,+39.9455460,-075.1642618,908.545296434,36067.81995,"POLYGON ((2693725.9583182144 233221.64829394151, 2693439.204205294 233262.4474677928, 2693335.2944596186 233276.16793416135, 2693313.057400116 233278.79693495887, 2693145.001213264 233299.02224148452, 2693124.1759068565 233301.32812619864, 2693105.3022891656 233304.05550238487, 2693113.7747270246 233369.17323537843, 2693148.4725908856 233630.7624836115, 2693177.4908989863 233865.94610677258, 2693182.4731749417 233906.54439883275, 2693197.49478259 234025.79094387262, 2693219.4189911247 234158.3598266006, 2693240.0485653235 234153.1323933593, 2693257.552514989 234149.27197917213, 2693438.3533265237 234124.68292377525, 2693556.627621714 234108.83256054885, 2693545.2734622234 234027.23013294314, 2693536.6881905077 233975.59292231282, 2693536.0365655506 233959.53860973503, 2693528.150319201 233903.18399546834, 2693519.6153336805 233840.25069254695, 2693498.3215533383 233686.1980738988, 2693485.6587629737 233591.80230361808, 2693772.2917977353 233555.00974869166, 2693755.1369893034 233432.05566073823, 2693732.915376163 233271.41573136637, 2693725.9583182144 233221.64829394151))",0.0,0.0,0.0,1.0,Schuylkill River,5006.474862528801,0.5899813382427277,2,0.20215984974958265,0.0074146099742230685,0.023284313725490197,0.0234375,217162.5,690796.4375,32
G42010100011011,42,101,001101,1,421010011011,Block Group 1,G5030,S,36067.0,0.0,+39.9455460,-075.1642618,908.545296434,36067.81995,"POLYGON ((2693725.9583182144 233221.64829394151, 2693439.204205294 233262.4474677928, 2693335.2944596186 233276.16793416135, 2693313.057400116 233278.79693495887, 2693145.001213264 233299.02224148452, 2693124.1759068565 233301.32812619864, 2693105.3022891656 233304.05550238487, 2693113.7747270246 233369.17323537843, 2693148.4725908856 233630.7624836115, 2693177.4908989863 233865.94610677258, 2693182.4731749417 233906.54439883275, 2693197.49478259 234025.79094387262, 2693219.4189911247 234158.3598266006, 2693240.0485653235 234153.1323933593, 2693257.552514989 234149.27197917213, 2693438.3533265237 234124.68292377525, 2693556.627621714 234108.83256054885, 2693545.2734622234 234027.23013294314, 2693536.6881905077 233975.59292231282, 2693536.0365655506 233959.53860973503, 2693528.150319201 233903.18399546834, 2693519.6153336805 233840.25069254695, 2693498.3215533383 233686.1980738988, 2693485.6587629737 233591.80230361808, 2693772.2917977353 233555.00974869166, 2693755.1369893034 233432.05566073823, 2693732.915376163 233271.41573136637, 2693725.9583182144 233221.64829394151))",0.0,0.0,0.0,1.0,Schuylkill River,5006.474862528801,0.5899813382427277,3,0.1886941198293452,0.016878690859588198,0.12987947472567005,0.10163551401869159,420159.63302752294,298242.9862385321,218
G42010100011012,42,101,001101,2,421010011012,Block Group 2,G5030,S,52742.0,0.0,+39.9438301,-075.1627719,1149.27834501,52744.1579531,"POLYGON ((2694562.5652973335 232739.2419856629, 2694232.577786736 232780.95014213445, 2694118.554369184 232795.10004546068, 2693675.9150197166 232852.09945199723, 2693457.065059301 232882.49676533067, 2693388.844312974 232893.98299495783, 2693094.023306119 232932.36309370605, 2693073.4779805685 232934.67684590633, 2693050.378533163 232938.0096142933, 2693076.5364231206 233088.92375166193, 2693076.947871699 233094.03795784936, 2693084.122442619 233145.99804171346, 2693105.3022891656 233304.05550238487, 2693124.1759068565 233301.32812619864, 2693145.001213264 233299.02224148452, 2693313.057400116 233278.79693495887, 2693335.2944596186 233276.16793416135, 2693439.204205294 233262.4474677928, 2693725.9583182144 233221.64829394151, 2693852.829379502 233209.33121311993, 2693948.0405313997 233195.72159601035, 2694171.3940805676 233164.7318440054, 2694392.1080528717 233137.67583955085, 2694498.0238132095 233122.56055104334, 2694613.6958705736 233109.55387049814, 2694586.0716231167 232922.87963351145, 2694582.9250058816 232886.70789823023, 2694562.5652973335 232739.2419856629))",0.0,0.0,0.05825515368308546,0.9999992107496318,Schuylkill River,5237.729952054838,0.5710420835903773,1,0.17362270450751252,0.00389490070524173,0.0,0.0,115762.5,171187.5,8
G42010100011012,42,101,001101,2,421010011012,Block Group 2,G5030,S,52742.0,0.0,+39.9438301,-075.1627719,1149.27834501,52744.1579531,"POLYGON ((2694562.5652973335 232739.2419856629, 2694232.577786736 232780.95014213445, 2694118.554369184 232795.10004546068, 2693675.9150197166 232852.09945199723, 2693457.065059301 232882.49676533067, 2693388.844312974 232893.98299495783, 2693094.023306119 232932.36309370605, 2693073.4779805685 232934.67684590633, 2693050.378533163 232938.0096142933, 2693076.5364231206 233088.92375166193, 2693076.947871699 233094.03795784936, 2693084.122442619 233145.99804171346, 2693105.3022891656 233304.05550238487, 2693124.1759068565 233301.32812619864, 2693145.001213264 233299.02224148452, 2693313.057400116 233278.79693495887, 2693335.2944596186 233276.16793416135, 2693439.204205294 233262.4474677928, 2693725.9583182144 233221.64829394151, 2693852.829379502 233209.33121311993, 2693948.0405313997 233195.72159601035, 2694171.3940805676 233164.7318440054, 2694392.1080528717 233137.67583955085, 2694498.0238132095 233122.56055104334, 2694613.6958705736 233109.55387049814, 2694586.0716231167 232922.87963351145, 2694582.9250058816 232886.70789823023, 2694562.5652973335 232739.2419856629))",0.0,0.0,0.05825515368308546,0.9999992107496318,Schuylkill River,5237.729952054838,0.5710420835903773,2,0.15297604851623453,0.00671594479638719,0.0,0.05102040816326531,227324.48979591837,350525.10204081633,49
G42010100011012,42,101,001101,2,421010011012,Block Group 2,G5030,S,52742.0,0.0,+39.9438301,-075.1627719,1149.27834501,52744.1579531,"POLYGON ((2694562.5652973335 232739.2419856629, 2694232.577786736 232780.95014213445, 2694118.554369184 232795.10004546068, 2693675.9150197166 232852.09945199723, 2693457.065059301 232882.49676533067, 2693388.844312974 232893.98299495783, 2693094.023306119 232932.36309370605, 2693073.4779805685 232934.67684590633, 2693050.378533163 232938.0096142933, 2693076.5364231206 233088.92375166193, 2693076.947871699 233094.03795784936, 2693084.122442619 233145.99804171346, 2693105.3022891656 233304.05550238487, 2693124.1759068565 233301.32812619864, 2693145.001213264 233299.02224148452, 2693313.057400116 233278.79693495887, 2693335.2944596186 233276.16793416135, 2693439.204205294 233262.4474677928, 2693725.9583182144 233221.64829394151, 2693852.829379502 233209.33121311993, 2693948.0405313997 233195.72159601035, 2694171.3940805676 233164.7318440054, 2694392.1080528717 233137.67583955085, 2694498.0238132095 233122.56055104334, 2694613.6958705736 233109.55387049814, 2694586.0716231167 232922.87963351145, 2694582.9250058816 232886.70789823023, 2694562.5652973335 232739.2419856629))",0.0,0.0,0.05825515368308546,0.9999992107496318,Schuylkill River,5237.729952054838,0.5710420835903773,3,0.12969280523900542,0.02561270335721223,0.5021312872975278,0.21534653465346534,646122.2222222222,386136.6618357488,207
